month,code,numerator,denominator
2020-01-01,00L,44,2224
2018-01-01,00L,53,1983
2018-03-01,00L,56,2003
2020-09-01,00L,30,2127
2018-07-01,00L,60,1965
2018-05-01,00L,49,1882
2019-11-01,00L,40,2096
2022-06-01,00N,39,2432
2022-09-01,00N,33,2421
2018-06-01,00N,53,1729
2023-01-01,00N,43,2503
2018-04-01,00N,45,1593
2022-12-01,00N,38,2420
2018-02-01,00N,39,1451
2022-11-01,01F,11,838
2022-07-01,13T,90,6771
2019-12-01,13T,133,6021
2022-05-01,13T,110,6946
2018-09-01,13T,158,5444
2020-02-01,13T,118,5542
2019-10-01,13T,145,6081
2018-12-01,13T,153,5888
2021-06-01,13T,104,6508
2022-03-01,13T,104,7074
2018-10-01,13T,161,6081
2019-05-01,13T,140,6087
2022-02-01,13T,86,6214
2018-08-01,13T,176,5913
2020-03-01,13T,119,5897
2021-12-01,13T,105,7167
2020-07-01,13T,108,6168
2018-11-01,13T,163,5765
2019-04-01,13T,133,5780
2021-03-01,13T,113,6725
2021-10-01,13T,80,6470
2021-11-01,13T,107,6780
2019-08-01,13T,141,6194
2021-09-01,13T,92,6608
2022-01-01,13T,80,6534
2022-08-01,13T,107,6855
2019-02-01,13T,122,5261
2019-07-01,13T,154,5848
2021-08-01,13T,105,6521
2020-04-01,13T,108,6264
2019-09-01,13T,135,5943
2020-06-01,13T,116,6069
2019-03-01,13T,143,5823
2020-05-01,13T,101,5811
2019-01-01,13T,164,6004
2019-06-01,13T,143,5714
2022-10-01,13T,101,6673
2020-08-01,99C,27,2051
2021-01-01,99C,35,2257
2021-02-01,99C,34,2143
2022-04-01,99C,37,2352
2020-10-01,99C,32,2394
2021-07-01,99C,38,2397
2021-04-01,99C,35,2346
2020-12-01,99C,31,2357
2021-05-01,99C,33,2278
2020-11-01,99C,33,2207
2020-07-01,05D,467,846
2020-11-01,05D,432,805
2022-02-01,05D,354,712
2021-04-01,05D,417,793
2021-09-01,05D,392,766
2018-09-01,05D,396,694
2019-08-01,05D,488,867
2021-07-01,05D,407,785
2020-08-01,05D,424,783
2021-02-01,05D,397,746
2019-11-01,05Q,795,1413
2019-04-01,05Q,807,1368
2019-05-01,05Q,805,1410
2020-01-01,05Q,842,1525
2018-02-01,05Q,727,1262
2018-12-01,05Q,834,1430
2019-06-01,05Q,778,1326
2019-07-01,05Q,772,1326
2020-10-01,05Q,704,1295
2018-03-01,05Q,890,1463
2018-11-01,05Q,792,1377
2019-01-01,05Q,817,1420
2018-10-01,05Q,890,1527
2019-03-01,05Q,744,1303
