"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"1","ratio_quantity.N83628",5,2,2,2,2,14,0.0110868668574472,0.023799370031506,0.507529101626771,0.456561582423843,0.893457390838011,-0.436895808414169,-0.956926349551203
"2","ratio_quantity.N83633",6,8,8,8,8,8,0.0275711341015001,0.0495199707398527,0.56173204074113,0.529196846363226,0.774608645066428,-0.245411798703202,-0.463743879786384
"3","ratio_quantity.N83635",5,3,3,3,3,3,0.0106892979096116,0.0188173263902499,0.506205940783729,0.556600891399653,0.957814397444598,-0.401213506044945,-0.720827997662807
"4","ratio_quantity.N83637",2,3,3,3,3,3,0.00756559172132895,0.0159734527424651,0.522075193576182,0.466069748321089,0.668949113979265,-0.202879365658176,-0.435298292560294
"5","ratio_quantity.N84001",4,2,2,2,2,2,0.00640236911242341,0.0135811348764339,0.503314140576077,0.464105106457298,0.705793156383362,-0.241688049926064,-0.520761453738284
"6","ratio_quantity.N84002",4,5,5,5,5,5,0.00697130620921356,0.0174016509383846,0.502774886957833,0.391435131131265,0.710345337211944,-0.318910206080678,-0.81472044974352
"7","ratio_quantity.N84003",4,2,2,2,2,34,0.00670613192927607,0.018618501799752,0.512570004780512,0.352421294103911,0.718755048066232,-0.366333753962322,-1.03947678557218
"8","ratio_quantity.N84004",5,2,2,2,2,2,0.00636048630340574,0.0178603180539798,0.504612493078692,0.351997093134991,0.629300371579793,-0.277303278444802,-0.787799910434079
"9","ratio_quantity.N84005",2,6,6,6,6,6,0.00708609625318074,0.0130155937208874,0.503359511026152,0.534771480644464,0.760013156956012,-0.225241676311549,-0.421192386774451
"10","ratio_quantity.N84006",4,3,3,3,3,3,0.00550064169841675,0.0107824616191731,0.50513394830872,0.50297597618666,0.742544347646043,-0.239568371459383,-0.476301817187541
"11","ratio_quantity.N84007",2,6,6,6,6,6,0.00950782245128006,0.0187933713203794,0.51869676882957,0.496405794067852,0.661377714472539,-0.164971920404688,-0.332332785749351
"12","ratio_quantity.N84008",1,3,3,3,3,3,0.00412832747533948,0.00659717434074457,0.508474576271187,0.621643747372323,0.865215068417352,-0.24357132104503,-0.391818178940271
"13","ratio_quantity.N84010",2,5,5,5,5,5,0.0129791611725081,0.0357461443315454,0.536299247827175,0.350113458051719,0.614571232132571,-0.264457774080851,-0.755348781941954
"14","ratio_quantity.N84011",2,17,17,17,17,17,0.00827645389882459,0.0193539931423211,0.502346313677399,0.411102874361865,0.674712377956697,-0.263609503594833,-0.641225153202885
